,Excretory_cells,Somatic_gonad_precursors,Body_wall_muscle,Am/PH_sheath_cells,Non-seam_hypodermis,Germline,Cholinergic_neurons,GABAergic_neurons,Pharyngeal_epithelia,Touch_receptor_neurons,Intestinal/rectal_muscle,Canal_associated_neurons,Intestine,Seam_cells,Rectum,Other_interneurons,Pharyngeal_neurons,Ciliated_sensory_neurons,Oxygen_sensory_neurons,Pharyngeal_gland,Pharyngeal_muscle,Coelomocytes
Intestinal/rectal_muscle,0.4940239043824701,0.5330882352941176,0.5509838998211091,0.504930966469428,0.5594405594405595,0.2716049382716049,0.6148760330578512,0.5919439579684763,0.5867620751341681,0.5351043643263758,0.5800711743772242,0.5440900562851783,0.5404411764705882,0.5236220472440944,0.5351043643263758,0.5953947368421053,0.6041666666666666,0.6028880866425993,0.5541284403669725,0.46551724137931033,0.5570093457943925,0.5472061657032755
Canal_associated_neurons,0.47357293868921774,0.47766990291262135,0.5283018867924528,0.4895397489539749,0.5488029465930019,0.25,0.5659722222222222,0.5498154981549815,0.5547169811320755,0.4939759036144578,0.5440900562851783,0.503968253968254,0.5009708737864078,0.48851774530271397,0.5542168674698795,0.5354058721934369,0.5630712979890311,0.56,0.5271317829457365,0.4367816091954023,0.5177865612648221,0.5020408163265306
Intestine,0.4297520661157025,0.4866920152091255,0.5249537892791127,0.44171779141104295,0.5234657039711191,0.2532299741602067,0.5621805792163543,0.5063291139240507,0.5286506469500925,0.4400785854616896,0.5404411764705882,0.5009708737864078,0.4524714828897338,0.42857142857142855,0.4950884086444008,0.5220338983050847,0.5627240143369175,0.5298507462686567,0.5351043643263758,0.3811659192825112,0.4990328820116054,0.4750499001996008
Seam_cells,0.45535714285714285,0.45714285714285713,0.4752475247524752,0.45916114790286977,0.5366795366795367,0.245014245014245,0.5117967332123412,0.4796905222437137,0.5069306930693069,0.42283298097251587,0.5236220472440944,0.48851774530271397,0.42857142857142855,0.4801762114537445,0.5200845665961945,0.4693140794223827,0.5095785440613027,0.532,0.5091649694501018,0.4292682926829268,0.47401247401247404,0.4645161290322581
Rectum,0.48394004282655245,0.5147347740667977,0.5305343511450382,0.5042372881355932,0.547486033519553,0.2702702702702703,0.5754385964912281,0.5373134328358209,0.5725190839694656,0.5,0.5351043643263758,0.5542168674698795,0.4950884086444008,0.5200845665961945,0.532520325203252,0.5410122164048866,0.5767097966728281,0.5664739884393064,0.5607843137254902,0.4755244755244755,0.532,0.5082644628099173
Other_interneurons,0.4744525547445255,0.5152542372881356,0.5851239669421487,0.4665461121157324,0.5663430420711975,0.2838137472283814,0.6144393241167435,0.5769854132901134,0.5752066115702479,0.5270506108202443,0.5953947368421053,0.5354058721934369,0.5220338983050847,0.4693140794223827,0.5410122164048866,0.5963302752293578,0.6141479099678456,0.5866666666666667,0.5617597292724196,0.4117647058823529,0.5335628227194492,0.5061946902654867
Pharyngeal_neurons,0.5038759689922481,0.5591397849462365,0.6178010471204188,0.5374280230326296,0.5802047781569966,0.315035799522673,0.6365105008077544,0.6017094017094017,0.6038394415357766,0.532347504621072,0.6041666666666666,0.5630712979890311,0.5627240143369175,0.5095785440613027,0.5767097966728281,0.6141479099678456,0.6203389830508474,0.6267605633802817,0.5760286225402504,0.46443514644351463,0.575591985428051,0.5590994371482176
Ciliated_sensory_neurons,0.5182186234817814,0.5410447761194029,0.5771324863883848,0.5170340681362725,0.5709219858156028,0.3224181360201511,0.6063651591289783,0.5896980461811723,0.5916515426497277,0.5394990366088632,0.6028880866425993,0.56,0.5298507462686567,0.532,0.5664739884393064,0.5866666666666667,0.6267605633802817,0.6117216117216118,0.5996275605214153,0.4956140350877193,0.573055028462998,0.5636007827788649
Oxygen_sensory_neurons,0.49896907216494846,0.5009487666034156,0.5571955719557196,0.5020408163265306,0.554954954954955,0.27319587628865977,0.5850340136054422,0.5703971119133574,0.5535055350553506,0.5137254901960784,0.5541284403669725,0.5271317829457365,0.5351043643263758,0.5091649694501018,0.5607843137254902,0.5617597292724196,0.5760286225402504,0.5996275605214153,0.5416666666666666,0.4608501118568233,0.5328185328185329,0.5139442231075697
Pharyngeal_gland,0.40594059405940597,0.38565022421524664,0.420824295010846,0.42053789731051344,0.4472573839662447,0.20846905537459284,0.4457593688362919,0.4397463002114165,0.4642082429501085,0.372960372960373,0.46551724137931033,0.4367816091954023,0.3811659192825112,0.4292682926829268,0.4755244755244755,0.4117647058823529,0.46443514644351463,0.4956140350877193,0.4608501118568233,0.3989071038251366,0.43935926773455375,0.4418052256532066
Pharyngeal_muscle,0.4673684210526316,0.4990328820116054,0.5375939849624061,0.48333333333333334,0.5504587155963303,0.26455026455026454,0.5743944636678201,0.5441176470588235,0.556390977443609,0.48,0.5570093457943925,0.5177865612648221,0.4990328820116054,0.47401247401247404,0.532,0.5335628227194492,0.575591985428051,0.573055028462998,0.5328185328185329,0.43935926773455375,0.515748031496063,0.508130081300813
Coelomocytes,0.44880174291938996,0.4870259481037924,0.5116279069767442,0.47413793103448276,0.5368620037807184,0.26519337016574585,0.5516014234875445,0.5227272727272727,0.5465116279069767,0.45454545454545453,0.5472061657032755,0.5020408163265306,0.4750499001996008,0.4645161290322581,0.5082644628099173,0.5061946902654867,0.5590994371482176,0.5636007827788649,0.5139442231075697,0.4418052256532066,0.508130081300813,0.5336134453781513
