,Excretory_cells,Somatic_gonad_precursors,Body_wall_muscle,Am/PH_sheath_cells,Non-seam_hypodermis,Germline,Cholinergic_neurons,GABAergic_neurons,Pharyngeal_epithelia,Touch_receptor_neurons,Intestinal/rectal_muscle,Canal_associated_neurons,Intestine,Seam_cells,Rectum,Other_interneurons,Pharyngeal_neurons,Ciliated_sensory_neurons,Oxygen_sensory_neurons,Pharyngeal_gland,Pharyngeal_muscle,Coelomocytes
Intestinal/rectal_muscle,0.41044132795849386,0.8669403572460906,1.141162148571415,0.3739163837302207,0.0627329277885873,0.35487260074160887,1.167491087293764,0.7884790027597702,2.026872146400303,0.8743561076426082,0.6455073994105633,0.6611452537476771,0.5307672574933879,0.11303012325914581,0.22992157388153145,1.6280090885350837,0.4989407377822484,0.2258116165524459,1.6335770427740275,1.0996328713435297,1.438898616350944,0.5496738959385875
Canal_associated_neurons,0.1953154850930596,0.6546262694409116,0.5329101014791838,0.14188406780993384,0.008021209005416367,0.14308993969921374,0.2551596032146208,0.2889523961329661,0.8634379634100201,0.18091692425629732,0.6611452537476771,0.04124505013091061,0.10682101601729967,0.03077052013735692,0.009794384815193367,0.6751005029476868,0.39859193946531624,0.15602015552184004,1.064744718215953,0.5489815478445427,0.5308409729279879,0.5320221247202074
Intestine,0.14053145214163518,0.3801764995427219,0.27683176345711263,0.08346709599455276,0.0887091925220054,0.023512462694810048,0.16586552900702634,0.026456531467510317,0.43033353767473126,0.06188073080568831,0.5307672574933879,0.10682101601729967,0.04229695845116863,0.0641905461900671,0.04124505013091061,0.2210171485560533,0.13462948708891298,0.09344948089854993,0.2920467918485093,0.3646167959525015,0.27810698378504256,0.12933278841514526
Seam_cells,0.37535700174274067,0.3318005158013381,0.046047116768076914,0.22479017588895592,0.21774242633669827,0.14287867027127846,0.10273038669629435,0.04607126100613195,0.28062727468010307,0.03315457634508363,0.11303012325914581,0.03077052013735692,0.0641905461900671,0.3898723869240046,0.39464107451115027,0.041770685811617865,0.06290858788246932,0.15776531365276036,0.15911012175010078,0.24553698898613563,0.1806535159195472,0.05448217792216038
Rectum,0.3660772878461231,0.234070797796859,0.16187533725707695,0.3744303417569537,0.3711514720071979,0.037606984796595896,0.05504874010136165,0.04505835693525709,0.3359694750527827,0.01843053827938486,0.22992157388153145,0.009794384815193367,0.04124505013091061,0.39464107451115027,0.23284413391781958,0.014910493073618653,0.022527901170098202,0.08330922813316223,0.20069391973028522,0.15058058620310055,0.15673606846545035,0.2158464876112026
Other_interneurons,0.19104670084408895,1.064240896254688,1.6401645176601114,0.20079734369947497,0.03981472339538905,0.08123596897200089,0.7812020018882625,0.7570860531810746,0.6079188802018399,0.5605094096103165,1.6280090885350837,0.6751005029476868,0.2210171485560533,0.041770685811617865,0.014910493073618653,0.5914208745913323,0.3990271043132517,0.43403418255333337,1.4528408786725824,0.3943717779923814,0.783570169123749,0.9284861949049105
Pharyngeal_neurons,0.15810893814836643,0.5712984003769458,0.7703181576823243,0.012155049828701853,0.06582991869470617,0.12493873660829995,0.3010734272837887,0.5979106494279034,0.3458234581220394,0.21609642072726507,0.4989407377822484,0.39859193946531624,0.13462948708891298,0.06290858788246932,0.022527901170098202,0.3990271043132517,0.12508352556843524,0.14182386201765568,0.6070393852032044,0.23291837863667775,0.2925149880325264,0.3047372771226597
Ciliated_sensory_neurons,0.20086630669793717,0.28554449750952626,0.28282897316768985,0.06681652082538617,0.14526898278605777,0.47657872562736836,0.1612453313702811,0.2975263809214447,0.8065970969375824,0.22402566887063094,0.2258116165524459,0.15602015552184004,0.09344948089854993,0.15776531365276036,0.08330922813316223,0.43403418255333337,0.14182386201765568,0.12196677326900104,0.5753633353498028,0.40932531942479844,0.4937656403878741,0.6954017736563624
Oxygen_sensory_neurons,0.5791369794490236,1.0915149811213505,1.2471835688117288,0.21914285624043142,0.09509520197929952,0.9404365820987323,1.3675427078152753,1.0078885122130505,0.9122185821904578,0.8013429130455776,1.6335770427740275,1.064744718215953,0.2920467918485093,0.15911012175010078,0.20069391973028522,1.4528408786725824,0.6070393852032044,0.5753633353498028,1.0809219076239263,1.574302786637408,0.6751005029476868,0.46426294826977593
Pharyngeal_gland,0.3005959181846626,1.0838093400194624,0.5220832676953643,0.27666749131069895,0.1265340762886817,0.08052965004925136,1.0690509688324767,0.08475850269380561,1.8181564120552276,0.1395721486922304,1.0996328713435297,0.5489815478445427,0.3646167959525015,0.24553698898613563,0.15058058620310055,0.3943717779923814,0.23291837863667775,0.40932531942479844,1.574302786637408,0.29899359340445186,0.7898152945275935,0.7757259857057421
Pharyngeal_muscle,0.4092138761391207,0.9931062920520999,0.6540384581868586,0.21638223480925134,0.22213837582375812,0.3506651412878581,0.6946486305533761,0.47391930819797007,1.1252283628157014,0.4391969980060363,1.438898616350944,0.5308409729279879,0.27810698378504256,0.1806535159195472,0.15673606846545035,0.783570169123749,0.2925149880325264,0.4937656403878741,0.6751005029476868,0.7898152945275935,0.26221120829032535,0.36476765376050363
Coelomocytes,0.39609816826832855,0.5308409729279879,0.3673908831390561,0.14657558952441702,0.023948213538335216,0.29899359340445186,0.6017994927805721,0.13626089265478286,1.140861702705469,0.14333151638846497,0.5496738959385875,0.5320221247202074,0.12933278841514526,0.05448217792216038,0.2158464876112026,0.9284861949049105,0.3047372771226597,0.6954017736563624,0.46426294826977593,0.7757259857057421,0.36476765376050363,0.08052965004925136
